Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-08,869.6699829101562,877.77001953125,854.75,863.4199829101562,20161700,0,0.0
2021-02-09,855.1199951171875,859.7999877929688,841.75,849.4600219726562,15157700,0,0.0
2021-02-10,843.6400146484375,844.8200073242188,800.02001953125,804.8200073242188,36216100,0,0.0
2021-02-11,812.4400024414062,829.8800048828125,801.72998046875,811.6599731445312,21622800,0,0.0
2021-02-12,801.260009765625,817.3300170898438,785.3300170898438,816.1199951171875,23768300,0,0.0
2021-02-16,818.0,821.0,792.4400024414062,796.219970703125,19802300,0,0.0
2021-02-17,779.0900268554688,799.8400268554688,762.010009765625,798.1500244140625,25996500,0,0.0
2021-02-18,780.9000244140625,794.6900024414062,776.27001953125,787.3800048828125,17957100,0,0.0
2021-02-19,795.0,796.7899780273438,777.3699951171875,781.2999877929688,18958300,0,0.0
2021-02-22,762.6400146484375,768.5,710.2000122070312,714.5,37269700,0,0.0
2021-02-23,662.1300048828125,713.6099853515625,619.0,698.8400268554688,66606900,0,0.0
2021-02-24,711.8499755859375,745.0,694.1699829101562,742.02001953125,36767000,0,0.0
2021-02-25,726.1500244140625,737.2100219726562,670.5800170898438,682.219970703125,39023900,0,0.0
2021-02-26,700.0,706.7000122070312,659.510009765625,675.5,41089200,0,0.0
2021-03-01,690.1099853515625,719.0,685.0499877929688,718.4299926757812,27136200,0,0.0
2021-03-02,718.280029296875,721.1099853515625,685.0,686.4400024414062,23732200,0,0.0
2021-03-03,687.989990234375,700.7000122070312,651.7100219726562,653.2000122070312,30208000,0,0.0
2021-03-04,655.7999877929688,668.4500122070312,600.0,621.4400024414062,65919500,0,0.0
2021-03-05,626.0599975585938,627.8400268554688,539.489990234375,597.9500122070312,89396500,0,0.0
2021-03-08,600.5499877929688,620.1300048828125,558.7899780273438,563.0,51787000,0,0.0
2021-03-09,608.1799926757812,678.0900268554688,595.2100219726562,673.5800170898438,67523300,0,0.0
2021-03-10,700.2999877929688,717.8499755859375,655.0599975585938,668.0599975585938,60605700,0,0.0
2021-03-11,699.4000244140625,702.5,677.1799926757812,699.5999755859375,36253900,0,0.0
2021-03-12,670.0,694.8800048828125,666.1400146484375,693.72998046875,33583800,0,0.0
2021-03-15,694.0900268554688,713.1799926757812,684.0399780273438,707.9400024414062,29335600,0,0.0
2021-03-16,703.3499755859375,707.9199829101562,671.0,676.8800048828125,32195700,0,0.0
2021-03-17,656.8699951171875,703.72998046875,651.010009765625,701.8099975585938,40372500,0,0.0
2021-03-18,684.2899780273438,689.22998046875,652.0,653.1599731445312,33224800,0,0.0
2021-03-19,646.5999755859375,657.22998046875,624.6199951171875,654.8699951171875,42894000,0,0.0
2021-03-22,684.5900268554688,699.6199951171875,668.75,670.0,39512200,0,0.0
2021-03-23,675.77001953125,677.7999877929688,657.510009765625,662.1599731445312,30491900,0,0.0
2021-03-24,667.9099731445312,668.02001953125,630.1099853515625,630.27001953125,33795200,0,0.0
2021-03-25,613.0,645.5,609.5,640.3900146484375,39224900,0,0.0
2021-03-26,641.8699951171875,643.8200073242188,599.8900146484375,618.7100219726562,33852800,0,0.0
2021-03-29,615.6400146484375,616.47998046875,596.02001953125,611.2899780273438,28637000,0,0.0
2021-03-30,601.75,637.6599731445312,591.010009765625,635.6199951171875,39432400,0,0.0
2021-03-31,646.6199951171875,672.0,641.1099853515625,667.9299926757812,33337300,0,0.0
2021-04-01,688.3699951171875,692.4199829101562,659.4199829101562,661.75,35298400,0,0.0
2021-04-05,707.7100219726562,708.1599731445312,684.7000122070312,691.0499877929688,41842800,0,0.0
2021-04-06,690.2999877929688,696.5499877929688,681.3699951171875,691.6199951171875,28271800,0,0.0
2021-04-07,687.0,691.3800048828125,667.8400268554688,670.969970703125,26309400,0,0.0
2021-04-08,677.3800048828125,689.5499877929688,671.6500244140625,683.7999877929688,23924300,0,0.0
2021-04-09,677.77001953125,680.969970703125,669.4299926757812,677.02001953125,21437100,0,0.0
2021-04-12,685.7000122070312,704.7999877929688,682.0900268554688,701.97998046875,29135700,0,0.0
2021-04-13,712.7000122070312,763.0,710.6599731445312,762.3200073242188,44652800,0,0.0
2021-04-14,770.7000122070312,780.7899780273438,728.030029296875,732.22998046875,49017400,0,0.0
2021-04-15,743.0999755859375,743.6900024414062,721.3099975585938,738.8499755859375,27848900,0,0.0
2021-04-16,728.6500244140625,749.4099731445312,724.5999755859375,739.780029296875,27979500,0,0.0
2021-04-19,719.5999755859375,725.4000244140625,691.7999877929688,714.6300048828125,39686200,0,0.0
2021-04-20,717.4199829101562,737.25,710.6900024414062,718.989990234375,35609000,0,0.0
2021-04-21,704.77001953125,744.8400268554688,698.0,744.1199951171875,31215500,0,0.0
2021-04-22,741.5,753.77001953125,718.0399780273438,719.6900024414062,35590300,0,0.0
2021-04-23,719.7999877929688,737.3599853515625,715.4600219726562,729.4000244140625,28370000,0,0.0
2021-04-26,741.0,749.2999877929688,732.6099853515625,738.2000122070312,31038500,0,0.0
2021-04-27,717.9600219726562,724.0,703.3499755859375,704.739990234375,29437000,0,0.0
2021-04-28,696.4099731445312,708.5,693.5999755859375,694.4000244140625,22271000,0,0.0
2021-04-29,699.510009765625,702.25,668.5,677.0,28845400,0,0.0
2021-04-30,667.5900268554688,715.469970703125,666.1400146484375,709.4400024414062,40758700,0,0.0
2021-05-03,703.7999877929688,706.0,680.5,684.9000244140625,27043100,0,0.0
2021-05-04,678.9400024414062,683.4500122070312,657.7000122070312,673.5999755859375,29739300,0,0.0
2021-05-05,681.0599975585938,685.2999877929688,667.3400268554688,670.9400024414062,21901900,0,0.0
2021-05-06,680.760009765625,681.02001953125,650.0,663.5399780273438,27784600,0,0.0
2021-05-07,665.7999877929688,690.0,660.219970703125,672.3699951171875,23469200,0,0.0
2021-05-10,664.9000244140625,665.0499877929688,627.6099853515625,629.0399780273438,31392400,0,0.0
2021-05-11,599.239990234375,627.0999755859375,595.5999755859375,617.2000122070312,46503900,0,0.0
2021-05-12,602.489990234375,620.4099731445312,586.77001953125,589.8900146484375,33823600,0,0.0
2021-05-13,601.5399780273438,606.4600219726562,559.6500244140625,571.6900024414062,44184900,0,0.0
2021-05-14,583.4099731445312,592.8699951171875,570.4600219726562,589.739990234375,33370900,0,0.0
2021-05-17,575.5499877929688,589.72998046875,561.2000122070312,576.8300170898438,32390400,0,0.0
2021-05-18,568.0,596.25,563.3800048828125,577.8699951171875,36830600,0,0.0
2021-05-19,552.5499877929688,566.2100219726562,546.97998046875,563.4600219726562,39578400,0,0.0
2021-05-20,575.0,588.8499755859375,571.0700073242188,586.780029296875,30821100,0,0.0
2021-05-21,596.1099853515625,596.6799926757812,580.0,580.8800048828125,26030600,0,0.0
2021-05-24,581.5999755859375,614.47998046875,573.6500244140625,606.4400024414062,34558100,0,0.0
2021-05-25,607.3099975585938,613.989990234375,595.7100219726562,604.6900024414062,28005900,0,0.0
2021-05-26,607.5599975585938,626.1699829101562,601.5,619.1300048828125,28639300,0,0.0
2021-05-27,620.239990234375,631.1300048828125,616.2100219726562,630.8499755859375,26370600,0,0.0
2021-05-28,628.5,635.5900268554688,622.3800048828125,625.219970703125,22737000,0,0.0
2021-06-01,627.7999877929688,633.7999877929688,620.5499877929688,623.9000244140625,18084900,0,0.0
2021-06-02,620.1300048828125,623.3599853515625,599.1400146484375,605.1199951171875,23302800,0,0.0
2021-06-03,601.7999877929688,604.5499877929688,571.219970703125,572.8400268554688,30111900,0,0.0
2021-06-04,579.7100219726562,600.6099853515625,577.2000122070312,599.0499877929688,24036900,0,0.0
2021-06-07,591.8300170898438,610.0,582.8800048828125,605.1300048828125,22543700,0,0.0
2021-06-08,623.010009765625,623.0900268554688,595.5,603.5900268554688,26053400,0,0.0
2021-06-09,602.1699829101562,611.7899780273438,597.6300048828125,598.780029296875,16584600,0,0.0
2021-06-10,603.8800048828125,616.5900268554688,600.5,610.1199951171875,23919600,0,0.0
2021-06-11,610.22998046875,612.5599975585938,601.52001953125,609.8900146484375,16205300,0,0.0
2021-06-14,612.22998046875,625.489990234375,609.1799926757812,617.6900024414062,20424000,0,0.0
2021-06-15,616.6900024414062,616.7899780273438,598.22998046875,599.3599853515625,17764100,0,0.0
2021-06-16,597.5399780273438,608.5,593.5,604.8699951171875,22144100,0,0.0
2021-06-17,601.8900146484375,621.469970703125,601.3400268554688,616.5999755859375,22701400,0,0.0
2021-06-18,613.3699951171875,628.3499755859375,611.7999877929688,623.3099975585938,24560900,0,0.0
2021-06-21,624.47998046875,631.3900146484375,608.8800048828125,620.8300170898438,24812700,0,0.0
2021-06-22,618.25,628.5700073242188,615.5,623.7100219726562,19158900,0,0.0
2021-06-23,632.0,657.2000122070312,630.0399780273438,656.5700073242188,31099200,0,0.0
2021-06-24,674.989990234375,697.6199951171875,667.6099853515625,679.8200073242188,45982400,0,0.0
2021-06-25,689.5800170898438,693.8099975585938,668.7000122070312,671.8699951171875,32496700,0,0.0
2021-06-28,671.6400146484375,694.7000122070312,670.3200073242188,688.719970703125,21628200,0,0.0
2021-06-29,684.6500244140625,687.510009765625,675.8900146484375,680.760009765625,17381300,0,0.0
2021-06-30,679.77001953125,692.8099975585938,678.1400146484375,679.7000122070312,18924900,0,0.0
2021-07-01,683.9199829101562,687.989990234375,672.7999877929688,677.9199829101562,18634500,0,0.0
2021-07-02,678.97998046875,700.0,673.260009765625,678.9000244140625,27054500,0,0.0
2021-07-06,681.7100219726562,684.0,651.4000244140625,659.5800170898438,23284500,0,0.0
2021-07-07,664.27001953125,665.7000122070312,638.3200073242188,644.6500244140625,18792000,0,0.0
2021-07-08,628.3699951171875,654.4299926757812,620.4600219726562,652.8099975585938,22773300,0,0.0
2021-07-09,653.1799926757812,658.9099731445312,644.6900024414062,656.9500122070312,18140500,0,0.0
2021-07-12,662.2000122070312,687.239990234375,662.1599731445312,685.7000122070312,25927000,0,0.0
2021-07-13,686.3200073242188,693.280029296875,666.2999877929688,668.5399780273438,20966100,0,0.0
2021-07-14,670.75,678.6099853515625,652.8400268554688,653.3800048828125,21641200,0,0.0
2021-07-15,658.3900146484375,666.1400146484375,637.8800048828125,650.5999755859375,20209600,0,0.0
2021-07-16,654.6799926757812,656.7000122070312,642.2000122070312,644.219970703125,16371000,0,0.0
2021-07-19,629.8900146484375,647.2000122070312,621.2899780273438,646.219970703125,21297100,0,0.0
2021-07-20,651.989990234375,662.3900146484375,640.5,660.5,15487100,0,0.0
2021-07-21,659.6099853515625,664.8599853515625,650.2899780273438,655.2899780273438,13953300,0,0.0
2021-07-22,656.4400024414062,662.1699829101562,644.5999755859375,649.260009765625,15105700,0,0.0
2021-07-23,646.3599853515625,648.7999877929688,637.2999877929688,643.3800048828125,14604900,0,0.0
2021-07-26,650.969970703125,668.2000122070312,647.1099853515625,657.6199951171875,25336600,0,0.0
2021-07-27,663.4000244140625,666.5,627.239990234375,644.780029296875,32813300,0,0.0
2021-07-28,647.0,654.969970703125,639.4000244140625,646.97998046875,16006600,0,0.0
2021-07-29,649.7899780273438,683.6900024414062,648.7999877929688,677.3499755859375,30394600,0,0.0
2021-07-30,671.760009765625,697.530029296875,669.0,687.2000122070312,29600500,0,0.0
2021-08-02,700.0,726.9400024414062,698.4000244140625,709.6699829101562,33615800,0,0.0
2021-08-03,719.0,722.6500244140625,701.010009765625,709.739990234375,21620300,0,0.0
2021-08-04,711.0,724.9000244140625,708.9299926757812,710.9199829101562,17002600,0,0.0
2021-08-05,716.0,720.9500122070312,711.4099731445312,714.6300048828125,12919600,0,0.0
2021-08-06,711.9000244140625,716.3300170898438,697.6300048828125,699.0999755859375,15576200,0,0.0
2021-08-09,710.1699829101562,719.030029296875,705.1300048828125,713.760009765625,14715300,0,0.0
2021-08-10,713.989990234375,716.5900268554688,701.8800048828125,709.989990234375,13432300,0,0.0
2021-08-11,712.7100219726562,715.1799926757812,704.2100219726562,707.8200073242188,9800600,0,0.0
2021-08-12,706.3400268554688,722.7999877929688,699.4000244140625,722.25,17459100,0,0.0
2021-08-13,723.7100219726562,729.9000244140625,714.3400268554688,717.1699829101562,16698900,0,0.0
2021-08-16,705.0700073242188,709.5,676.4000244140625,686.1699829101562,22677400,0,0.0
2021-08-17,672.6599731445312,674.5800170898438,648.8400268554688,665.7100219726562,23721300,0,0.0
2021-08-18,669.75,695.77001953125,669.3499755859375,688.989990234375,20349400,0,0.0
2021-08-19,678.2100219726562,686.5499877929688,667.5900268554688,673.469970703125,14313500,0,0.0
2021-08-20,682.8499755859375,692.1300048828125,673.7000122070312,680.260009765625,14781800,0,0.0
2021-08-23,685.4400024414062,712.1300048828125,680.75,706.2999877929688,20264900,0,0.0
2021-08-24,710.6799926757812,715.219970703125,702.6400146484375,708.489990234375,13083100,0,0.0
2021-08-25,707.030029296875,716.969970703125,704.0,711.2000122070312,12645600,0,0.0
2021-08-26,708.3099975585938,715.4000244140625,697.6199951171875,701.1599731445312,13214300,0,0.0
2021-08-27,705.0,715.0,702.0999755859375,711.9199829101562,13762100,0,0.0
2021-08-30,714.719970703125,731.0,712.72998046875,730.9099731445312,18604200,0,0.0
2021-08-31,733.0,740.3900146484375,726.4400024414062,735.719970703125,20855400,0,0.0
2021-09-01,734.0800170898438,741.989990234375,731.27001953125,734.0900268554688,13204300,0,0.0
2021-09-02,734.5,740.969970703125,730.5399780273438,732.3900146484375,12777300,0,0.0
2021-09-03,732.25,734.0,724.2000122070312,733.5700073242188,15246100,0,0.0
2021-09-07,740.0,760.2000122070312,739.260009765625,752.9199829101562,20039800,0,0.0
2021-09-08,761.5800170898438,764.4500122070312,740.77001953125,753.8699951171875,18793000,0,0.0
2021-09-09,753.4099731445312,762.0999755859375,751.6300048828125,754.8599853515625,14077700,0,0.0
2021-09-10,759.5999755859375,762.6099853515625,734.52001953125,736.27001953125,15114300,0,0.0
2021-09-13,740.2100219726562,744.780029296875,708.8499755859375,743.0,22952500,0,0.0
2021-09-14,742.5700073242188,754.469970703125,736.4000244140625,744.489990234375,18524900,0,0.0
2021-09-15,745.0,756.8599853515625,738.3599853515625,755.8300170898438,15357700,0,0.0
2021-09-16,752.8300170898438,758.9099731445312,747.6099853515625,756.989990234375,13923400,0,0.0
2021-09-17,757.1500244140625,761.0399780273438,750.0,759.489990234375,28204200,0,0.0
2021-09-20,734.5599975585938,742.0,718.6199951171875,730.1699829101562,24757700,0,0.0
2021-09-21,734.7899780273438,744.739990234375,730.4400024414062,739.3800048828125,16330700,0,0.0
2021-09-22,743.530029296875,753.6699829101562,739.1199951171875,751.9400024414062,15126300,0,0.0
2021-09-23,755.0,758.2000122070312,747.9199829101562,753.6400146484375,11947500,0,0.0
2021-09-24,745.8900146484375,774.7999877929688,744.5599975585938,774.3900146484375,21373000,0,0.0
2021-09-27,773.1199951171875,799.0,769.3099975585938,791.3599853515625,28070700,0,0.0
2021-09-28,787.2000122070312,795.6400146484375,766.1799926757812,777.5599975585938,25381400,0,0.0
2021-09-29,779.7999877929688,793.5,770.6799926757812,781.3099975585938,20942900,0,0.0
2021-09-30,781.0,789.1300048828125,775.0,775.47998046875,17956000,0,0.0
2021-10-01,778.4000244140625,780.780029296875,763.5900268554688,775.219970703125,17031400,0,0.0
2021-10-04,796.5,806.969970703125,776.1199951171875,781.530029296875,30483300,0,0.0
2021-10-05,784.7999877929688,797.3099975585938,774.2000122070312,780.5900268554688,18432600,0,0.0
2021-10-06,776.2000122070312,786.6599731445312,773.219970703125,782.75,14632800,0,0.0
2021-10-07,785.4600219726562,805.0,783.3800048828125,793.6099853515625,19195800,0,0.0
2021-10-08,796.2100219726562,796.3800048828125,780.9099731445312,785.489990234375,16711100,0,0.0
2021-10-11,787.6500244140625,801.239990234375,785.5,791.9400024414062,14200300,0,0.0
2021-10-12,800.9299926757812,812.3200073242188,796.5700073242188,805.719970703125,22020000,0,0.0
2021-10-13,810.469970703125,815.4099731445312,805.780029296875,811.0800170898438,14120100,0,0.0
2021-10-14,815.489990234375,820.25,813.3499755859375,818.3200073242188,12247200,0,0.0
